시즌,남녀부,세트_id,플레이팀,득점,블로킹,디그,리시브효율,서브효율,공격효율,오픈점유율,시간차점유율,이동점유율,백어택점유율,속공점유율,퀵오픈점유율,오픈효율,시간차효율,이동효율,백어택효율,속공효율,퀵오픈효율,상대_득점,상대_서브,상대_디그,상대_블로킹,상대_리시브효율,상대_서브효율,상대_공격효율,승리,서브,서브.성공.득점,리시브,리시브.정확,리시브.실패,공격,공격.득점,공격.범실,오픈,시간차,이동,백어택,속공,퀵오픈,유효블로킹,서브_우위,디그_우위,블로킹_우위,리시브_우위,공격_우위
1516,남,1-1,OK저축은행,25,3,11,0.5909090909,0.3333333333,0.2580645161,0.3225806452,0.06451612903,0,0.2258064516,0.1935483871,0.1935483871,0.2,0.1,0,0.2857142857,0.3333333333,0.3333333333,21,0,8,4,0.3333333333,0.5909090909,0.125,1,2,2,22,13,0,31,16,4,10,2,0,7,6,6,1,0,1,0,1,1
1516,남,1-1,삼성화재,21,4,8,0.3333333333,0.5909090909,0.125,0.4166666667,0.2083333333,0,0.2083333333,0.125,0.04166666667,0.1,0.2,0,-0.4,0.3333333333,1,25,2,11,3,0.5909090909,0.3333333333,0.2580645161,0,0,0,21,9,2,24,9,3,10,5,0,5,3,1,6,1,0,1,0,0
1516,남,1-2,OK저축은행,28,4,10,0.7083333333,0.64,0.3225806452,0.2258064516,0.1290322581,0,0.2903225806,0.2258064516,0.1290322581,0.4285714286,0.2857142857,0,0.1111111111,1,0,26,1,9,5,0.64,0.7083333333,0.15625,1,0,0,24,18,1,31,17,2,7,4,0,9,7,4,1,0,1,0,1,1
1516,남,1-2,삼성화재,26,5,9,0.64,0.7083333333,0.15625,0.28125,0.1875,0,0.28125,0.1875,0.0625,-0.1111111111,0.4444444444,0,0,0.3333333333,0.5,28,0,10,4,0.7083333333,0.64,0.3225806452,0,1,1,25,16,0,32,14,5,9,6,0,9,6,2,3,1,0,1,0,0
1516,남,1-3,OK저축은행,23,2,7,0.7826086957,0.85,0.4,0.3,0.03333333333,0,0.2,0.3333333333,0.1333333333,0.3333333333,0,0,0.3333333333,0.6,0.5,25,0,9,2,0.85,0.7826086957,0.4444444444,0,0,0,23,18,0,30,16,2,9,1,0,6,10,4,3,1,0,1,0,0
1516,남,1-3,삼성화재,25,2,9,0.85,0.7826086957,0.4444444444,0.3333333333,0.07407407407,0,0.2222222222,0.2962962963,0.07407407407,0.3333333333,0.2222222222,0,0.6666666667,0.25,1,23,0,7,2,0.7826086957,0.85,0.4,1,0,0,20,17,0,27,17,3,9,2,0,6,8,2,2,0,1,1,1,1
1516,남,1-4,OK저축은행,25,1,13,0.6818181818,0.5454545455,0.375,0.1875,0.21875,0,0.21875,0.21875,0.15625,0,0.3333333333,0,0.2857142857,0.7142857143,0.8,23,0,6,1,0.5454545455,0.6818181818,0.3846153846,1,2,2,22,15,0,32,18,5,6,7,0,7,7,5,3,0,1,1,1,0
1516,남,1-4,삼성화재,23,1,6,0.5454545455,0.6818181818,0.3846153846,0.3076923077,0.07692307692,0,0.2307692308,0.1538461538,0.2307692308,0.5,0.25,0,0.1666666667,0.25,0.5,25,2,13,1,0.6818181818,0.5454545455,0.375,0,0,0,22,14,2,26,13,2,8,2,0,6,4,6,1,1,0,1,0,1
1516,남,10-1,우리카드,21,4,5,0.5,0.6,0.16,0.56,0.08,0,0.24,0.08,0.04,0.2142857143,0.07142857143,0,0.6666666667,0,0,25,1,7,4,0.6,0.5,0.3684210526,0,1,1,20,11,1,25,10,2,14,2,0,6,2,1,1,1,0,1,0,0
1516,남,10-1,한국전력,25,4,7,0.6,0.5,0.3684210526,0.3157894737,0.05263157895,0,0.2105263158,0.2105263158,0.2105263158,0.3333333333,0.1666666667,0,0.75,0.5,0,21,1,5,4,0.5,0.6,0.16,1,1,1,15,10,1,19,12,1,6,1,0,4,4,4,4,0,1,1,1,1
1516,남,10-2,우리카드,18,3,19,0.7142857143,0.2666666667,-0.04838709677,0.1774193548,0.01612903226,0.4838709677,0.04838709677,0.1129032258,0.1612903226,0.09090909091,0,-0.06666666667,0,-0.1428571429,0.1,25,0,22,6,0.2666666667,0.7142857143,0.2727272727,0,1,1,21,15,0,62,6,3,11,1,30,3,7,10,4,0,0,0,1,0
1516,남,10-2,한국전력,25,6,22,0.2666666667,0.7142857143,0.2727272727,0.5757575758,0.06060606061,0,0.2121212121,0.09090909091,0.06060606061,0.3684210526,0.1052631579,0,-0.1428571429,0,1,18,1,19,3,0.7142857143,0.2666666667,-0.04838709677,1,0,0,15,5,1,33,13,1,19,2,0,7,3,2,5,1,1,1,0,1
1516,남,10-3,우리카드,19,1,7,0.5217391304,0.4375,0.1509433962,0.2452830189,0.05660377358,0.4150943396,0.07547169811,0.03773584906,0.1698113208,0,0.07692307692,-0.04545454545,0.75,1,0.3333333333,25,0,16,2,0.4375,0.5217391304,0.5714285714,0,1,1,23,12,0,53,14,4,13,3,22,4,2,9,2,0,0,0,1,0
1516,남,10-3,한국전력,25,2,16,0.4375,0.5217391304,0.5714285714,0.6428571429,0.07142857143,0,0.1428571429,0.07142857143,0.07142857143,0.7222222222,0.05555555556,0,0.5,0,0.5,19,1,7,1,0.5217391304,0.4375,0.1509433962,1,0,0,16,8,1,28,17,0,18,2,0,4,2,2,4,1,1,1,0,1
1516,남,100-1,삼성화재,20,1,8,0.3913043478,0.4210526316,0.275862069,0.2068965517,0.1034482759,0,0.2413793103,0.275862069,0.1724137931,0.6666666667,0.5,0,-0.4285714286,0.375,0.2,25,2,5,6,0.4210526316,0.3913043478,0.5909090909,0,1,1,23,11,2,29,15,1,6,3,0,7,8,5,4,1,1,0,0,0
1516,남,100-1,현대캐피탈,25,6,5,0.4210526316,0.3913043478,0.5909090909,0.2727272727,0.04545454545,0,0.1363636364,0.1363636364,0.4090909091,0.3333333333,0,0,0.6666666667,0.6666666667,0.8888888889,20,1,8,1,0.3913043478,0.4210526316,0.275862069,1,2,2,19,9,1,22,14,0,6,1,0,3,3,9,3,0,0,1,1,1
1516,남,100-2,삼성화재,25,2,12,0.6842105263,0.5454545455,0.6071428571,0.25,0.07142857143,0,0.2142857143,0.3214285714,0.1428571429,0.7142857143,0.1428571429,0,0.1666666667,0.8888888889,0.5,22,0,10,2,0.5454545455,0.6842105263,0.4333333333,1,0,0,19,13,0,28,19,0,7,2,0,6,9,4,4,0,1,1,1,1
1516,남,100-2,현대캐피탈,22,2,10,0.5454545455,0.6842105263,0.4333333333,0.1666666667,0.2,0,0.3333333333,0.03333333333,0.2666666667,-0.2,0.4,0,0.4,1,0.75,25,0,12,2,0.6842105263,0.5454545455,0.6071428571,0,0,0,22,12,0,30,16,1,5,6,0,10,1,8,2,1,0,1,0,0
1516,남,100-3,삼성화재,25,2,14,0.625,0.3636363636,0.3666666667,0.3666666667,0.1666666667,0,0.3,0.1333333333,0.03333333333,0.09090909091,0.09090909091,0,0.5555555556,1,1,18,0,8,3,0.3636363636,0.625,0.3043478261,1,3,3,16,10,0,30,16,2,11,5,0,9,4,1,2,0,1,0,1,1
1516,남,100-3,현대캐피탈,18,3,8,0.3636363636,0.625,0.3043478261,0.2173913043,0.04347826087,0,0.2608695652,0.2173913043,0.2608695652,0.2,0.2,0,0.5,0.2,0.1666666667,25,3,14,2,0.625,0.3636363636,0.3666666667,0,0,0,22,11,3,23,10,1,5,1,0,6,5,6,4,1,0,1,0,0
1516,남,100-4,삼성화재,20,0,9,0.1428571429,0.5625,0.2592592593,0.2962962963,0.2222222222,0,0.4074074074,0.07407407407,0,0.5,0.25,0,0.1818181818,0,0,25,1,11,3,0.5625,0.1428571429,0.4,0,1,1,21,4,1,27,12,2,8,6,0,11,2,0,4,1,0,0,0,0
1516,남,100-4,현대캐피탈,25,3,11,0.5625,0.1428571429,0.4,0.16,0.08,0,0.24,0.24,0.28,0,0.25,0,0.8333333333,0.6666666667,0,20,1,9,0,0.1428571429,0.5625,0.2592592593,1,1,1,16,10,1,25,13,3,4,2,0,6,6,7,5,0,1,1,1,1
1516,남,102-1,대한항공,25,3,11,0.6315789474,0.5,0.4642857143,0.4642857143,0,0,0.3214285714,0.07142857143,0.1428571429,0.4615384615,0,0,0.4444444444,0.5,0.75,22,0,14,1,0.5,0.6315789474,0.2333333333,1,1,1,19,12,0,28,15,1,13,0,0,9,2,4,4,0,0,1,1,1
1516,남,102-1,한국전력,22,1,14,0.5,0.6315789474,0.2333333333,0.4666666667,0.06666666667,0,0.2,0.1333333333,0.1333333333,0.07142857143,0.07142857143,0,0.5,0.5,0.5,25,1,11,3,0.6315789474,0.5,0.4642857143,0,0,0,20,11,1,30,13,3,14,2,0,6,4,4,2,1,1,0,0,0
1516,남,102-2,대한항공,25,1,9,0.7058823529,0.1818181818,0.4782608696,0.3043478261,0.04347826087,0,0.3043478261,0.1739130435,0.1739130435,0,0.1428571429,0,0.8571428571,1,0.5,20,1,7,2,0.1818181818,0.7058823529,0.48,1,4,4,17,13,1,23,14,1,7,1,0,7,4,4,2,0,1,0,1,0
1516,남,102-2,한국전력,20,2,7,0.1818181818,0.7058823529,0.48,0.44,0.08,0,0.2,0.08,0.2,0.3636363636,0.1818181818,0,0.6,0.5,0.6,25,4,9,1,0.7058823529,0.1818181818,0.4782608696,0,1,1,22,8,4,25,14,1,11,2,0,5,2,5,1,1,0,1,0,1
1516,남,102-3,대한항공,21,3,4,0.55,0.3888888889,0.2608695652,0.2173913043,0.04347826087,0,0.1739130435,0.1304347826,0.4347826087,0.4,0.2,0,-0.25,0.3333333333,0.3,25,0,7,2,0.3888888889,0.55,0.4583333333,0,1,1,20,11,0,23,11,3,5,1,0,4,3,10,3,0,0,1,1,0
1516,남,102-3,한국전력,25,2,7,0.3888888889,0.55,0.4583333333,0.375,0.1666666667,0,0.25,0.08333333333,0.125,0.3333333333,0.1111111111,0,0.5,0.5,1,21,1,4,3,0.55,0.3888888889,0.2608695652,1,0,0,18,8,1,24,15,1,9,4,0,6,2,3,2,1,1,0,0,1
1516,남,102-4,대한항공,25,1,5,0.4285714286,0.4444444444,0.7222222222,0.2777777778,0.05555555556,0,0.3333333333,0.05555555556,0.2777777778,0.4,0.2,0,1,-1,1,16,1,6,1,0.4444444444,0.4285714286,0.1428571429,1,2,2,14,7,1,18,14,0,5,1,0,6,1,5,4,1,0,1,0,1
1516,남,102-4,한국전력,16,1,6,0.4444444444,0.4285714286,0.1428571429,0.4285714286,0.04761904762,0,0.2380952381,0.04761904762,0.2380952381,0.1111111111,0.1111111111,0,-0.4,1,0.4,25,2,5,1,0.4285714286,0.4444444444,0.7222222222,0,1,1,18,10,2,21,8,4,9,1,0,5,1,5,1,0,1,1,1,0
1516,남,103-1,OK저축은행,25,2,8,0.4761904762,0.1578947368,0.2857142857,0.25,0.07142857143,0,0.3571428571,0.1428571429,0.1785714286,0.2857142857,0.2857142857,0,0.1,0.5,0.8,23,1,9,5,0.1578947368,0.4761904762,0.4444444444,1,6,6,21,11,1,28,14,1,7,2,0,10,4,5,1,0,0,0,1,0
1516,남,103-1,현대캐피탈,23,5,9,0.1578947368,0.4761904762,0.4444444444,0.2777777778,0.1111111111,0,0.2222222222,0.05555555556,0.3333333333,0.2,0,0,0.25,1,0.6666666667,25,6,8,2,0.4761904762,0.1578947368,0.2857142857,0,1,1,19,9,6,18,10,0,5,2,0,4,1,6,6,1,1,1,0,1
1516,남,103-2,OK저축은행,25,2,10,0.6666666667,0.45,0.6296296296,0.2592592593,0.03703703704,0.03703703704,0.1851851852,0.3333333333,0.1481481481,0.4285714286,0.1428571429,0,0.8,0.6666666667,1,20,0,9,1,0.45,0.6666666667,0.4,1,2,2,18,12,0,27,18,0,7,1,1,5,9,4,2,0,1,1,1,1
1516,남,103-2,현대캐피탈,20,1,9,0.45,0.6666666667,0.4,0.32,0.12,0,0.24,0.12,0.2,0.375,0.375,0,0.5,0.6666666667,0.2,25,2,10,2,0.6666666667,0.45,0.6296296296,0,0,0,20,11,2,25,13,1,8,3,0,6,3,5,4,1,0,0,0,0
1516,남,103-3,OK저축은행,25,1,5,0.4444444444,0.5,0.4285714286,0.1904761905,0.09523809524,0,0.4285714286,0.1904761905,0.09523809524,0.25,0.5,0,0.4444444444,0.5,0.5,21,1,4,3,0.5,0.4444444444,0.3684210526,1,3,3,18,9,1,21,13,1,4,2,0,9,4,2,2,1,1,0,0,1
1516,남,103-3,현대캐피탈,21,3,4,0.5,0.4444444444,0.3684210526,0.2631578947,0,0,0.4210526316,0.1578947368,0.1578947368,0.2,0,0,0.25,0.6666666667,0.6666666667,25,3,5,1,0.4444444444,0.5,0.4285714286,0,1,1,20,13,3,19,11,3,5,0,0,8,3,3,1,0,0,1,1,0
1516,남,105-1,KB손해보험,25,1,17,0.45,0.3636363636,0.3793103448,0.4827586207,0.06896551724,0,0.3103448276,0.03448275862,0.1034482759,0.3571428571,-0.07142857143,0,0.4444444444,1,0.3333333333,22,1,18,1,0.3636363636,0.45,0.1891891892,1,1,1,20,10,1,29,13,1,14,2,0,9,1,3,4,0,0,1,1,1
1516,남,105-1,삼성화재,22,1,18,0.3636363636,0.45,0.1891891892,0.3783783784,0.08108108108,0,0.2972972973,0.08108108108,0.1621621622,0.2857142857,-0.07142857143,0,0.2727272727,0,0.1666666667,25,1,17,1,0.45,0.3636363636,0.3793103448,0,1,1,22,9,1,37,15,7,14,3,0,11,3,6,4,1,1,1,0,0
1516,남,105-2,KB손해보험,19,3,6,0.2380952381,0.3076923077,0.35,0.25,0.05,0,0.4,0.05,0.25,0.4,0,0,0.25,1,0.4,25,2,9,1,0.3076923077,0.2380952381,0.4166666667,0,1,1,21,7,2,20,11,3,5,1,0,8,1,5,2,1,0,1,0,0
1516,남,105-2,삼성화재,25,1,9,0.3076923077,0.2380952381,0.4166666667,0.5833333333,0.04166666667,0.04166666667,0.08333333333,0.125,0.125,0.5714285714,0.07142857143,0,0.5,-0.3333333333,1,19,1,6,3,0.2380952381,0.3076923077,0.35,1,2,2,13,5,1,24,13,0,14,1,1,2,3,3,3,0,1,0,1,1
1516,남,105-3,KB손해보험,19,2,9,0.7,0.4444444444,0,0.2307692308,0.07692307692,0,0.2692307692,0.1153846154,0.3076923077,-0.1666666667,0,0,0,0.6666666667,-0.25,25,0,11,5,0.4444444444,0.7,0.2962962963,0,1,1,20,14,0,26,8,3,6,2,0,7,3,8,2,0,0,0,1,0
1516,남,105-3,삼성화재,25,5,11,0.4444444444,0.7,0.2962962963,0.5185185185,0.1851851852,0,0.1481481481,0,0.1481481481,0.07142857143,0.3571428571,0,0.5,0,0.25,19,1,9,2,0.7,0.4444444444,0,1,0,0,18,9,1,27,14,4,14,5,0,4,0,4,3,1,1,1,0,1
1516,남,105-4,KB손해보험,25,3,9,0.4090909091,0.3043478261,0.3076923077,0.1923076923,0.03846153846,0,0.3076923077,0.1923076923,0.2692307692,0.2,0.2,0,0.25,0.2,0.5714285714,23,3,9,5,0.3043478261,0.4090909091,0.2307692308,1,2,2,22,12,3,26,15,2,5,1,0,8,5,7,3,0,1,0,1,1
1516,남,105-4,삼성화재,23,5,9,0.3043478261,0.4090909091,0.2307692308,0.3846153846,0.1153846154,0,0.1923076923,0.1153846154,0.1923076923,0,0.1,0,0.4,0,0.6,25,2,9,3,0.4090909091,0.3043478261,0.3076923077,0,3,3,23,9,2,26,12,3,10,3,0,5,3,5,3,1,1,1,0,0
1516,남,107-1,대한항공,25,5,10,0.7333333333,0.4347826087,0.4230769231,0.1538461538,0.03846153846,0,0.3076923077,0.1153846154,0.3846153846,1,0.25,0,0.125,0,0.5,16,0,8,2,0.4347826087,0.7333333333,0.1,1,1,1,15,11,0,26,15,2,4,1,0,8,3,10,4,0,1,1,1,1
1516,남,107-1,우리카드,16,2,8,0.4347826087,0.7333333333,0.1,0.4333333333,0.1,0.1333333333,0.06666666667,0.03333333333,0.2333333333,0.2307692308,0,0,0.5,0,0.5714285714,25,1,10,5,0.7333333333,0.4347826087,0.4230769231,0,0,0,23,11,1,30,8,0,13,3,4,2,1,7,1,1,0,0,0,0
1516,남,107-2,대한항공,25,4,3,0.7,0.380952381,0.5,0.05,0.05,0,0.3,0.15,0.45,0,1,0,0,0.3333333333,0.8888888889,23,2,11,2,0.380952381,0.7,0.07547169811,1,1,1,20,16,2,20,13,1,1,1,0,6,3,9,0,0,0,1,1,1
1516,남,107-2,우리카드,23,2,11,0.380952381,0.7,0.07547169811,0.2075471698,0.01886792453,0.4150943396,0.2075471698,0.05660377358,0.09433962264,0,0.09090909091,-0.04545454545,0.1818181818,0.6666666667,0.4,25,1,3,4,0.7,0.380952381,0.5,0,2,2,21,9,1,53,12,4,11,1,22,11,3,5,2,1,1,0,0,0
1516,남,107-3,대한항공,25,3,12,0.6,0.347826087,0.36,0.28,0.04,0,0.12,0.16,0.4,0.4285714286,0.1428571429,0,0,0.25,0.4,17,0,12,2,0.347826087,0.6,0.05660377358,1,2,2,15,9,0,25,13,2,7,1,0,3,4,10,5,0,1,1,1,1
1516,남,107-3,우리카드,17,2,12,0.347826087,0.6,0.05660377358,0.2452830189,0.03773584906,0.4339622642,0.03773584906,0.1320754717,0.1132075472,0.2307692308,0.07692307692,-0.04347826087,0.5,-0.1428571429,0.1666666667,25,2,12,3,0.6,0.347826087,0.36,0,0,0,23,10,2,53,10,4,13,2,23,2,7,6,4,1,1,0,0,0
1516,남,109-1,KB손해보험,24,3,12,0.2727272727,0.4736842105,0.44,0.24,0.04,0,0.36,0.04,0.32,0.5,0,0,0.4444444444,1,0.375,26,4,13,0,0.4736842105,0.2727272727,0.3571428571,0,1,1,22,10,4,25,12,1,6,1,0,9,1,8,3,1,0,1,0,1
1516,남,109-1,OK저축은행,26,0,13,0.4736842105,0.2727272727,0.3571428571,0.3571428571,0.07142857143,0,0.1785714286,0.25,0.1428571429,0.1,-0.2,0,0.2,0.8571428571,0.5,24,1,12,3,0.2727272727,0.4736842105,0.44,1,4,4,19,10,1,28,16,3,10,2,0,5,7,4,6,0,1,0,1,0
1516,남,109-2,KB손해보험,25,3,11,0.1578947368,0.7391304348,0.6,0.44,0.08,0,0.12,0.12,0.24,0.6363636364,0.1818181818,0,1,0.3333333333,0.5,22,1,9,2,0.7391304348,0.1578947368,0.3870967742,1,1,1,19,4,1,25,17,0,11,2,0,3,3,6,3,1,1,1,0,1
1516,남,109-2,OK저축은행,22,2,9,0.7391304348,0.1578947368,0.3870967742,0.3870967742,0.03225806452,0,0.1935483871,0.1935483871,0.1935483871,0.5833333333,0.08333333333,0,0,0.3333333333,0.5,25,1,11,3,0.1578947368,0.7391304348,0.6,0,1,1,23,18,1,31,16,1,12,1,0,6,6,6,0,0,0,0,1,0
1516,남,109-3,KB손해보험,28,2,11,0.48,0.2727272727,0.4482758621,0.2413793103,0.1379310345,0,0.275862069,0.2068965517,0.1379310345,0.4285714286,0.2857142857,0,0.25,0.3333333333,1,30,0,13,1,0.2727272727,0.48,0.6,0,3,3,25,12,0,29,16,2,7,4,0,8,6,4,6,0,0,1,1,0
1516,남,109-3,OK저축은행,30,1,13,0.2727272727,0.48,0.6,0.3666666667,0,0,0.1666666667,0.2333333333,0.2333333333,0.4545454545,0,0,1,0.4285714286,0.8571428571,28,3,11,2,0.48,0.2727272727,0.4482758621,1,0,0,22,9,3,30,20,0,11,0,0,5,7,7,5,1,1,0,0,1
1516,남,109-4,KB손해보험,27,4,12,0.5,0.6666666667,0.4666666667,0.4,0,0,0.2666666667,0.06666666667,0.2666666667,0.4166666667,0,0,0.375,0.5,0.75,29,1,16,1,0.6666666667,0.5,0.4615384615,0,0,0,22,12,1,30,15,0,12,0,0,8,2,8,5,1,0,1,0,1
1516,남,109-4,OK저축은행,29,1,16,0.6666666667,0.5,0.4615384615,0.358974359,0.07692307692,0,0.2820512821,0.2051282051,0.07692307692,0.5,0.1428571429,0,0.3636363636,0.5,0.3333333333,27,0,12,4,0.5,0.6666666667,0.4666666667,1,1,1,27,18,0,39,24,2,14,3,0,11,8,3,8,0,1,0,1,0
1516,남,11-1,대한항공,25,1,7,0.6315789474,0.2105263158,0.5769230769,0.3461538462,0,0,0.1538461538,0.2307692308,0.2692307692,0.4444444444,0,0,0.75,0.5,0.8571428571,23,0,9,1,0.2105263158,0.6315789474,0.5416666667,1,2,2,19,12,0,26,17,1,9,0,0,4,6,7,2,0,0,1,1,1
1516,남,11-1,현대캐피탈,23,1,9,0.2105263158,0.6315789474,0.5416666667,0.3333333333,0,0,0.25,0.125,0.2916666667,0.625,0,0,0.6666666667,0.6666666667,0.2857142857,25,2,7,1,0.6315789474,0.2105263158,0.5769230769,0,0,0,19,6,2,24,15,1,8,0,0,6,3,7,5,1,1,1,0,0
1516,남,11-2,대한항공,33,0,17,0.7037037037,0.3571428571,0.375,0.225,0.05,0,0.175,0.25,0.3,0.2222222222,-0.2222222222,0,0.2857142857,0.8,0.4166666667,31,1,7,4,0.3571428571,0.7037037037,0.4838709677,1,4,4,27,20,1,40,23,4,9,2,0,7,10,12,7,0,1,0,1,0
1516,남,11-2,현대캐피탈,31,4,7,0.3571428571,0.7037037037,0.4838709677,0.2580645161,0,0,0.2258064516,0.1612903226,0.3548387097,0.375,0,0,0.2857142857,0.8,0.5454545455,33,4,17,0,0.7037037037,0.3571428571,0.375,0,1,1,28,14,4,31,16,1,8,0,0,7,5,11,0,1,0,1,0,1
1516,남,11-3,대한항공,25,4,8,0.619047619,0.5714285714,0.5384615385,0.1923076923,0.03846153846,0,0.3461538462,0.1923076923,0.2307692308,0.4,0,0,0.5555555556,0.8,0.6666666667,23,1,9,1,0.5714285714,0.619047619,0.3666666667,1,0,0,21,14,1,26,16,1,5,1,0,9,5,6,4,0,0,1,1,1
1516,남,11-3,현대캐피탈,23,1,9,0.5714285714,0.619047619,0.3666666667,0.2333333333,0.03333333333,0,0.2,0.2,0.3333333333,0.5714285714,0.1428571429,0,0.5,0.1666666667,0.2,25,0,8,4,0.619047619,0.5714285714,0.5384615385,0,1,1,21,12,0,30,16,1,7,1,0,6,6,10,5,1,1,0,0,0
1516,남,111-1,대한항공,25,2,12,0.5714285714,0.5238095238,0.5416666667,0.3333333333,0,0,0.125,0.125,0.4166666667,0.625,0,0,0.3333333333,-0.3333333333,0.9,20,0,8,2,0.5238095238,0.5714285714,0.1176470588,1,0,0,14,8,0,24,15,0,8,0,0,3,3,10,2,0,1,1,1,1
1516,남,111-1,우리카드,20,2,8,0.5238095238,0.5714285714,0.1176470588,0.1568627451,0.01960784314,0.4509803922,0.09803921569,0.07843137255,0.1960784314,0.25,0,0,0.4,0.25,0.3,25,0,12,2,0.5714285714,0.5238095238,0.5416666667,0,0,0,21,11,0,51,9,1,8,1,23,5,4,10,4,1,0,1,0,0
1516,남,111-2,대한항공,25,5,9,0.5714285714,0.3157894737,0.4782608696,0.3043478261,0.04347826087,0,0.08695652174,0.1304347826,0.4347826087,0.1428571429,0,0,1,0.3333333333,0.8,14,0,8,1,0.3157894737,0.5714285714,-0.09090909091,1,3,3,14,8,0,23,13,1,7,1,0,2,3,10,4,0,1,1,1,1
1516,남,111-2,우리카드,14,1,8,0.3157894737,0.5714285714,-0.09090909091,0.09090909091,0,0.5,0.1363636364,0.02272727273,0.25,0,0,-0.09090909091,-0.3333333333,0,0,25,3,9,5,0.5714285714,0.3157894737,0.4782608696,0,0,0,19,9,3,44,4,3,4,0,22,6,1,11,4,1,0,0,0,0
1516,남,111-3,대한항공,25,3,14,0.7368421053,0.3684210526,0.3548387097,0.3548387097,0,0,0.1612903226,0.1290322581,0.3548387097,0.3636363636,0,0,0.4,0.5,0.2727272727,22,0,16,2,0.3684210526,0.7368421053,0.0625,1,1,1,19,14,0,31,14,1,11,0,0,5,4,11,2,0,0,1,1,1
1516,남,111-3,우리카드,22,2,16,0.3684210526,0.7368421053,0.0625,0.2083333333,0,0.375,0.1041666667,0.08333333333,0.2291666667,0.2,0,-0.1111111111,0,0.5,0.1818181818,25,1,14,3,0.7368421053,0.3684210526,0.3548387097,0,0,0,19,8,1,48,11,5,10,0,18,5,4,11,7,1,1,0,0,0
1516,남,113-1,삼성화재,25,6,11,0.7368421053,0.6086956522,0.3214285714,0.3571428571,0.2142857143,0,0.1785714286,0.1428571429,0.1071428571,0.3,0.4,0,-0.6,1,0,20,0,6,2,0.6086956522,0.7368421053,0.1724137931,1,0,0,19,14,0,28,15,4,10,6,0,5,4,3,2,0,1,1,1,1
1516,남,113-1,한국전력,20,2,6,0.6086956522,0.7368421053,0.1724137931,0.3103448276,0.06896551724,0,0.2068965517,0.1379310345,0.275862069,0.1111111111,0,0,0.5,0.75,0,25,0,11,6,0.7368421053,0.6086956522,0.3214285714,0,0,0,23,14,0,29,13,2,9,2,0,6,4,8,2,1,0,0,0,0
1516,남,113-2,삼성화재,25,1,10,0.6428571429,0.5416666667,0.652173913,0.4782608696,0.2608695652,0,0.08695652174,0.08695652174,0.08695652174,0.6363636364,0.4545454545,0,1,0.5,0,16,0,9,0,0.5416666667,0.6428571429,0.2857142857,1,2,2,14,9,0,23,16,1,11,6,0,2,2,2,1,0,1,1,1,1
1516,남,113-2,한국전력,16,0,9,0.5416666667,0.6428571429,0.2857142857,0.2857142857,0.03571428571,0,0.3928571429,0.1785714286,0.1071428571,0.125,0.125,0,0.4545454545,0,0.6666666667,25,2,10,1,0.6428571429,0.5416666667,0.652173913,0,0,0,24,15,2,28,13,4,8,1,0,11,5,3,3,1,0,0,0,0
1516,남,113-3,삼성화재,20,1,9,0.55,0.3333333333,0.1666666667,0.3333333333,0.2083333333,0,0.08333333333,0.375,0,-0.125,-0.125,0,-0.5,0.7777777778,0,25,3,12,1,0.3333333333,0.55,0.347826087,0,2,2,20,14,3,24,9,4,8,5,0,2,9,0,4,0,0,1,1,0
1516,남,113-3,한국전력,25,1,12,0.3333333333,0.55,0.347826087,0.3043478261,0.04347826087,0,0.2608695652,0.3043478261,0.08695652174,0.4285714286,0.1428571429,0,-0.5,0.7142857143,1,20,2,9,1,0.55,0.3333333333,0.1666666667,1,3,3,15,7,2,23,11,2,7,1,0,6,7,2,6,1,1,1,0,1
1516,남,113-4,삼성화재,25,3,14,0.6315789474,0.6666666667,0.4375,0.46875,0.15625,0,0.15625,0.21875,0,0.3333333333,0.2666666667,0,0.4,0.5714285714,0,20,1,10,1,0.6666666667,0.6315789474,0.2903225806,1,2,2,19,13,1,32,18,3,15,5,0,5,7,0,9,1,1,1,0,1
1516,남,113-4,한국전력,20,1,10,0.6666666667,0.6315789474,0.2903225806,0.3225806452,0.1290322581,0,0.1935483871,0.06451612903,0.2903225806,0.3,0.1,0,0.5,0.5,0.2222222222,25,2,14,3,0.6315789474,0.6666666667,0.4375,0,1,1,24,18,2,31,13,1,10,4,0,6,2,9,5,0,0,0,1,0
1516,남,115-1,OK저축은행,25,4,9,0.875,0.1428571429,0.5,0.125,0.04166666667,0,0.3333333333,0.25,0.25,1,0.3333333333,0,0.25,0.6666666667,0.3333333333,17,0,9,1,0.1428571429,0.875,0.1276595745,1,1,1,16,14,0,24,14,1,3,1,0,8,6,6,2,0,1,1,1,1
1516,남,115-1,우리카드,17,1,9,0.1428571429,0.875,0.1276595745,0.3404255319,0,0.4255319149,0.04255319149,0.06382978723,0.1276595745,0.1875,0,0,1,0.6666666667,0.5,25,1,9,4,0.875,0.1428571429,0.5,0,0,0,21,4,1,47,11,1,16,0,20,2,3,6,4,1,1,0,0,0
1516,남,115-2,OK저축은행,22,5,5,0.4545454545,0.65,0.5238095238,0.2380952381,0.04761904762,0.04761904762,0.3333333333,0.1904761905,0.1428571429,0.6,0,1,0.7142857143,0,0.6666666667,25,1,10,0,0.65,0.4545454545,0.1836734694,0,1,1,22,11,1,21,12,1,5,1,1,7,4,3,3,1,0,1,0,1
